award_id,cancelled_trump,title,directorate,start_date,year,state,org_name,end_date,award_amount
"=""2224711""",no,I-Corps: Novel Coating for Industrial Applications,TI,06/15/2022,2022,AR,University of Arkansas Little Rock,11/30/2023,50000.0
"=""2221842""",no,Collaborative Research: EAGER: Enhancing Security and Privacy of Augmented Reality Mobile Applications through Software Behavior Analysis,CNS,06/15/2022,2022,OH,Case Western Reserve University,03/31/2023,150000.0
"=""2146852""",no,Collaborative Research: SHF:SMALL: Compile-Parallelize-Schedule-Retarget-Repeat (EASER) Paradigm for Dealing with Extreme Heterogeneity,CCF,06/15/2022,2022,GA,"AUGUSTA UNIVERSITY RESEARCH INSTITUTE, INC.",07/31/2023,249998.0
"=""2212222""",no,"SBIR Phase I: Dense Nanolipid Fluids (DNLFs) for Delivery of Drugs with Poor Bioavailability: Synthesis, Manufacture, and Drug Properties",TI,06/15/2022,2022,MN,SUPERIOR NANO LLC,05/31/2023,256000.0
"=""2203465""",no,Electrochemistry as a Design Tool for Colloidal Syntheses of Polyhedral Metal Nanoparticles,CHE,06/15/2022,2022,CT,Wesleyan University,12/31/2023,458958.0
"=""2226124""",no,I-Corps: Space Kinetic,TI,06/15/2022,2022,CA,University of California-Berkeley,05/31/2023,50000.0
"=""2227454""",no,I-Corps:  Strain-Sensing Smart Skin - a New Technology for Strain Measurement,TI,06/15/2022,2022,TX,William Marsh Rice University,08/31/2023,50000.0
"=""2227513""",no,"I-Corps: Energy conservation network software that simultaneously audits, monitors, and manages energy use in buildings in real-time",TI,06/15/2022,2022,NC,University of North Carolina at Charlotte,05/31/2023,50000.0
"=""2225293""",no,Conference: Academy of Management CTO Doctoral Consortium,IIS,06/15/2022,2022,IN,University of Notre Dame,11/30/2022,29275.0
"=""2231614""",no,eRulemaking program annual contribution for FY22,OGC,06/15/2022,2022,DC,GENERAL SERVICES ADMINISTRATION,06/15/2023,21627.0
"=""2227054""",no,I-Corps: Vacuum Distillation and Desalination for Wastewater Treatment,TI,06/15/2022,2022,NJ,New Jersey Institute of Technology,05/31/2023,50000.0
"=""2227223""",no,I-Corps: An Intelligent Re-Design Recommender System for Additive and Hybrid Manufacturing,TI,06/15/2022,2022,NY,SUNY at Buffalo,05/31/2023,50000.0
"=""2212221""",no,STTR Phase I:  Aptamer Biosensors with the Longevity and Technology Compatibility Required for Continuous Biosensing Devices Beyond Glucose,TI,06/15/2022,2022,OH,KILELE HEALTH LLC,09/30/2023,255899.0
"=""2142959""",no,"CAREER: Multimodal Brain and Body Music Interfaces to Promote Entrainment, Connection, and Creative Science Education",IIS,06/15/2022,2022,GA,Georgia Tech Research Corporation,04/30/2023,84494.0
"=""2112181""",no,STTR Phase I:  A simulation tool to teach cybersecurity and digital fluency practices,TI,06/15/2022,2022,NY,"CYBERSPARA, INC.",11/30/2023,256000.0
"=""2227275""",no,I-Corps: Analyzing Customer Behavior for Energy Usage Moderation,TI,06/15/2022,2022,NY,Cornell University,05/31/2023,50000.0
"=""2209636""",no,Authentic Learning Modules for DevOps Security Education,DGE,06/15/2022,2022,TN,Tennessee Technological University,01/31/2023,154006.0
"=""2224586""",no,I-Corps: Microencapsulation technique with a nature-derived biodegradable polymer,TI,06/15/2022,2022,NY,Cornell University,05/31/2023,50000.0
"=""2208759""",no,SBIR Phase I:  Trustworthy and Automated Electrocardiogram Analysis,TI,06/15/2022,2022,CA,CARDIOPHI LLC,09/30/2023,276000.0
"=""2225608""",no,Conference: The Seattle Snowmass Summer Study 2022,PHY,06/15/2022,2022,WA,University of Washington,05/31/2023,50000.0
"=""2230929""",no,"NSF Student Travel Grant for the 2022 International Workshop on Computational Network Biology: Modeling, Analysis, and Control (CNB-MAC)",CCF,06/15/2022,2022,OR,Reed College,05/31/2023,10000.0
"=""2231037""",no,EAGER: Towards a Universal Roughness Model,CBET,06/15/2022,2022,PA,Pennsylvania State Univ University Park,08/31/2023,181652.0
"=""2230513""",no,NSF Student Travel Support for 2022 ACM Symposium on High-Performance Parallel and Distributed Computing (ACM HPDC),OAC,06/15/2022,2022,CA,University of California - Merced,05/31/2023,12000.0
"=""2226883""",no,RAPID: Red lines and Negotiables: How Exposure to Wartime Violence Influences Support for Peace Settlements,SES,06/15/2022,2022,DC,American University,05/31/2023,31434.0
"=""2150110""",no,Building Capacity to Recruit and Prepare High-Quality Secondary STEM Educators in Kentucky,DUE,06/15/2022,2022,KY,Lindsey Wilson College,05/31/2023,74885.0
"=""2224051""",no,Conference: Computational Approaches for Contagion on Complex Social Systems,BCS,06/15/2022,2022,CO,University of Colorado at Boulder,05/31/2023,34770.0
"=""2143792""",no,CAREER: Neural Transcript Summarization and Induction of Document Structure,IIS,06/15/2022,2022,FL,The University of Central Florida Board of Trustees,11/30/2022,93381.0
"=""2228412""",no,ISLS 2022 Mentoring Workshops,IIS,06/15/2022,2022,CO,University of Colorado at Boulder,05/31/2023,8697.0
"=""2227544""",no,2022 Device Research Conference,ECCS,06/15/2022,2022,PA,Materials Research Society,05/31/2023,10000.0
"=""2219562""",no,WORKSHOP: Graduate Consortium at the 2022 VL/HCC Conference,IIS,06/15/2022,2022,VA,George Mason University,05/31/2023,30000.0
"=""2227834""",no,I-Corps: Polyelectrolyte multilayered surfaces for use in human mesenchymal stem/stromal cells (hMSC) manufacturing,TI,06/15/2022,2022,AR,University of Arkansas,12/31/2023,50000.0
"=""2150984""",no,Building Up and Removing the Barriers to STEM Teaching in Virginia,DUE,06/15/2022,2022,VA,Norfolk State University,05/31/2023,73835.0
"=""2201592""",no,CC* Planning: High-Performance GPU Cluster for Computational Intensive Interdisciplinary Research,OAC,06/15/2022,2022,CA,University of California-Los Angeles,05/31/2023,100000.0
"=""2141275""",no,Collaborative Research: Estimating Articulatory Constriction Place and Timing from Speech Acoustics,BCS,06/15/2022,2022,CT,"Haskins Laboratories, Inc.",10/31/2023,154000.0
"=""2222346""",no,Travel: Group Travel Grant for the Doctoral Consortium of the IEEE Conference on Computer Vision and Pattern Recognition,IIS,06/15/2022,2022,PA,University of Pittsburgh,05/31/2023,20000.0
"=""2229098""",no,IAE Loans and Grants,BFA,06/15/2022,2022,DC,"GSA, OFFICE OF ACQUISITION SYSTEMS",06/15/2023,719644.0
"=""2212148""",no,Collaborative Research: Deformations of Geometric Structures in Current Mathematics,DMS,06/15/2022,2022,NY,Columbia University,05/31/2023,15250.0
"=""2227116""",no,I-Corps: An Optimized Warehouse Robot Control Device,TI,06/15/2022,2022,NJ,New Jersey Institute of Technology,05/31/2023,50000.0
"=""2227919""",no,I-Corps:  Curing inherited diseases at the source through next-generation clustered regularly interspaced short palindromic repeat (CRISPR) systems,TI,06/15/2022,2022,CA,University of California-Berkeley,05/31/2023,50000.0
"=""2153263""",no,IRES Track I: Towards a Green and Self-Powered Internet of Things (IoT) using Vibration Energy Harvesting,OISE,06/01/2022,2022,LA,Louisiana Tech University,05/31/2023,19754.0
"=""2208818""",no,"Conference: Nineteenth Exotic Beam Summer School (EBSS2022)which will be held at  Notre Dame University, Notre Dame, Indiana from June 6 - 10, 2022",PHY,06/01/2022,2022,MI,Michigan State University,05/31/2023,5000.0
"=""2213055""",no,Travel: SDM2022 Student Travel Grant,IIS,06/01/2022,2022,MI,Michigan State University,12/31/2023,39000.0
"=""2112262""",no,SBIR Phase I:  Blockchain for Supply Chain,TI,06/01/2022,2022,CA,"SKUCHAIN, INC.",05/31/2023,255780.0
"=""2127912""",no,"Collaborative Research: The Role of Elites, Organizations, and Movements in Reshaping Politics and Policymaking",SES,06/01/2022,2022,DC,Howard University,08/31/2023,196240.0
"=""2145800""",no,"CAREER: Learning, testing, and hardness via extremal geometric problems",CCF,06/01/2022,2022,TX,University of Texas at Austin,08/31/2023,1325.0
"=""2207270""",no,Proposal for A Stochastic-Signal-Model-Based Search for Intermittent Gravitational-Wave Backgrounds,PHY,06/01/2022,2022,TX,Texas Tech University,11/30/2023,195351.0
"=""2225710""",no,2022 Microbiology of the Built Environment GRC & GRS,CBET,06/01/2022,2022,RI,Gordon Research Conferences,05/31/2023,20000.0
"=""2151020""",no,Collaborative Research: EAGER: Real-time Strategies and Synchronized Time Distribution Mechanisms for Enhanced Exascale Performance-Portability and Predictability,CCF,06/01/2022,2022,TN,University of Tennessee Chattanooga,12/31/2023,106453.0
"=""2211350""",no,Kinetics of Thin Film Growth on van der Waals Surfaces,DMR,06/01/2022,2022,CA,University of California-Los Angeles,10/31/2022,417779.0
"=""2209620""",no,IUCRC Planning Grant University of Delaware: Center for Robotic Oceanic and Coastal Systems (CROCS),RISE,06/01/2022,2022,DE,University of Delaware,05/31/2023,20000.0
"=""2227820""",no,2022 Genomic Instability (GRS)-The Influence of Chromosome Architecture and Cell Cycle on Repair and Maintenance of the Genome,MCB,06/01/2022,2022,RI,Gordon Research Conferences,05/31/2023,9120.0
"=""2203110""",no,2022 GRC on Granular Matter: Particulate Systems Across Scales: From Colloidal Science to Geophysical Flows,DMR,06/01/2022,2022,RI,Gordon Research Conferences,05/31/2023,24000.0
"=""2201510""",no,Summer School on the Langlands Program,DMS,06/01/2022,2022,MI,Regents of the University of Michigan - Ann Arbor,05/31/2023,50000.0
"=""2225941""",no,WORKSHOP: Graduate Student Symposium at the 2022 ACM Conference on Creativity & Cognition,IIS,06/01/2022,2022,CO,University of Colorado at Boulder,05/31/2023,25944.0
"=""2153451""",no,CRII: OAC: Enabling Quantities-of-Interest Error Control for Trust-Driven Lossy Compression,OAC,06/01/2022,2022,MO,Missouri University of Science and Technology,06/30/2023,175000.0
"=""2109482""",no,NSF Postdoctoral Fellowship in Biology FY 2021: Integrating phenology and species interactions into future predictions of spring ephemeral distributions,DBI,06/01/2022,2022,TN,"Miller, Chelsea N",08/31/2023,97064.0
"=""2208383""",no,STTR Phase I:  An Integrated Biomedical Platform and Custom Algorithm to Optimize Feeding Protocols for Preterm Infants,TI,06/01/2022,2022,CA,"BRADLEY, CARYN",05/31/2023,275990.0
"=""2207734""",no,Theory and Phenomenology of Einstein Equivalence Principle Violations,PHY,06/01/2022,2022,FL,Embry-Riddle Aeronautical University,05/31/2023,30000.0
"=""2136635""",no,SBIR Phase I: A CPR-integrated airway and ventilator system that eliminates human operator variability,TI,06/01/2022,2022,CA,"COLABS, INC.",05/31/2023,256000.0
"=""2151653""",no,"STTR Phase I:  Superparamagnetic, antimicrobial nanocomposites and magnetic toothbrush for synergistic dental care",TI,06/01/2022,2022,NM,MNT SMARTSOLUTIONS LLC,05/31/2023,276000.0
"=""2142164""",no,CAREER: A Multichannel Convolutional Neural Network Framework for Prediction of Damage Nucleation Sites in Microstructure,CMMI,06/01/2022,2022,CO,University of Colorado at Colorado Springs,09/30/2023,506393.0
"=""2140604""",no,CAREER: L-Functions and Subconvexity,DMS,06/01/2022,2022,MS,University of Mississippi,08/31/2023,148537.0
"=""2203522""",no,Computational and neural mechanisms of human safety decisions,SMA,06/01/2022,2022,CA,"Tashjian, Sarah M",07/31/2023,136375.0
"=""2229584""",no,"Conference Support for the 60th Anniversary Workshop at the Jicamarca Radio Observatory; Lima, Peru; July 25-27, 2022",AGS,06/01/2022,2022,NY,Cornell University,05/31/2023,34846.0
"=""2138214""",no,ERI: Understanding the Dynamic and Thermal Behaviors of Colloidal Droplets Toward a Novel Freezing-based Inkjet Printing Concept,CBET,06/01/2022,2022,NC,East Carolina University,01/31/2023,199918.0
"=""2226952""",no,I-Corps: Recycled plastic lumber building material replacement for structural lumber,TI,06/01/2022,2022,FL,University of South Florida,12/31/2023,50000.0
"=""2213723""",no,Nonlocal School on Fractional Equations,DMS,06/01/2022,2022,VA,George Mason University,05/31/2023,24121.0
"=""2145787""",no,CAREER: Indistinguishability Prevents Information Leakage in Real-Time Schedulers,CNS,06/01/2022,2022,IL,University of Illinois at Urbana-Champaign,12/31/2022,114485.0
"=""2154127""",no,"Conformal Geometry, Analysis, and Physics",DMS,06/01/2022,2022,WA,University of Washington,05/31/2023,45000.0
"=""2226565""",no,NSF Workshop Proposal to Develop a Summer Institute for STEM Teachers and Curriculum Development for a Novel 6-12 Grade STEM Program for a School of Environmental & Coastal Studies,OCE,06/01/2022,2022,LA,Louisiana State University,05/31/2023,99869.0
"=""2150055""",no,REU Site: Advancing Space Sciences through Undergraduate Research Experiences (ASSURE),AGS,06/01/2022,2022,CA,University of California-Berkeley,05/31/2023,154299.0
"=""2140402""",no,Using Intensive Longitudinal Methods to Study Conversations as Dynamic Dyadic Systems,BCS,06/01/2022,2022,PA,Pennsylvania State Univ University Park,11/30/2023,160000.0
"=""2152768""",no,CRII: CNS: Integrating Security Tasks into Multicore Real-Time Systems,CNS,06/01/2022,2022,KS,Wichita State University,01/31/2023,175000.0
"=""2228369""",no,CAREER: Chemoenzymatic Total Synthesis of Terpenoids via P450 Catalysis,CHE,06/01/2022,2022,FL,University of Florida,04/30/2023,18539.0
"=""2209208""",no,"2022 Photonuclear Reactions: Frontiers in Nuclear and Hadronic Physics GRC will be held at the Holderness School in Holderness, New Hampshire, August 7 – 12, 2022.",PHY,06/01/2022,2022,RI,Gordon Research Conferences,05/31/2023,6000.0
"=""2206139""",no,2022 Salt and Water Stress in Plants GRC and GRS,IOS,06/01/2022,2022,RI,Gordon Research Conferences,05/31/2023,20000.0
"=""2213428""",no,I-Corps: Virtual Display Creation and Demonstration for Industry and Individual Designers,TI,06/01/2022,2022,UT,Brigham Young University,11/30/2023,50000.0
"=""2227440""",no,FY 2022 Outgoing SBA IAA Agreement,TI,06/01/2022,2022,DC,Small Business Administration,06/01/2023,555000.0
"=""2230096""",no,Interagency Agreement with DoD for JASON Fundamental Research Security Study,O/D,06/01/2022,2022,CA,Department of Defense,06/01/2023,561350.0
"=""2146687""",no,Collaborative Proposal: Testing Collision Versus Frictional Stress-Drop Models of High-Frequency Earthquake Ground Motions,EAR,06/01/2022,2022,TX,University of Texas at Austin,07/31/2022,77014.0
"=""2150886""",no,Building Capacity to Expand Recruitment and High-Quality Preparation of Secondary STEM Teachers in High-Need Districts in Rural Virginia,DUE,06/01/2022,2022,VA,Hollins University,12/31/2023,74914.0
"=""2224825""",no,Collaborative Research: RAPID: Biogeochemistry of water and sediments from a recently drained Greenland ice-marginal lake,OPP,06/01/2022,2022,OH,"OHIO STATE UNIVERSITY, THE",05/31/2023,19637.0
"=""2206085""",no,Mean-Field and Singular Limits of Deterministic and Stochastic Interacting Particle Systems,DMS,06/01/2022,2022,MA,Massachusetts Institute of Technology,10/31/2023,195000.0
"=""2152935""",no,Equidistribution and Arithmetic Dynamics,DMS,06/01/2022,2022,OK,Oklahoma State University,12/31/2022,29220.0
"=""2228455""",no,Broadening Participation in the Compound Semiconductor Week 2022,DMR,06/01/2022,2022,MI,Regents of the University of Michigan - Ann Arbor,05/31/2023,9990.0
"=""2226236""",no,I-Corps: Pediatric Breath Practice Spirometry Device,TI,06/01/2022,2022,AR,University of Arkansas,05/31/2023,50000.0
"=""2203808""",no,Climatic adaptation and the human nose: An experimental investigation in living humans,SMA,06/01/2022,2022,MO,"Cho, Elizabeth C",05/31/2023,69000.0
"=""2227189""",no,"Travel: Oregon Programming Languages Summer School 2022: Types,  Semantics, and Program Reasoning",CCF,06/01/2022,2022,OR,University of Oregon Eugene,05/31/2023,45000.0
"=""2221910""",no,Conference: Finite Dimensional Integrable Systems 2022,DMS,06/01/2022,2022,PA,Pennsylvania State Univ University Park,05/31/2023,12000.0
"=""2141334""",no,Conference: International Linguistics Olympiad (2022),BCS,06/01/2022,2022,PA,Carnegie Mellon University,11/30/2023,48124.0
"=""2150930""",no,GenCyber 2022 Collaboration,DGE,06/01/2022,2022,MD,National Security Agency,06/01/2023,999700.0
"=""2216790""",no,Conference: Coordinating the development of self-disseminating vaccines for spillover prevention,DEB,06/01/2022,2022,ID,Regents of the University of Idaho,05/31/2023,71669.0
"=""2208120""",no,SBIR Phase I:  Combining Machine Learning with Clinical Expertise to Assess and Mitigate Risk in Healthcare,TI,06/01/2022,2022,IA,"PRESAJ, INC.",05/31/2023,271660.0
"=""2205111""",no,"SBIR Phase I:  Rapid Single-Use, Point-Of-Care, Disposable Lateral Flow Device for Detection Of Kennel Cough",TI,06/01/2022,2022,CA,CONTROLPOINT INC.,05/31/2023,256000.0
"=""2224644""",no,Conference: Student and Junior Faculty Support for the International Symposium on Sustainable Systems and Technology (ISSST) 2022,CBET,06/01/2022,2022,IA,Iowa State University,05/31/2023,18000.0
"=""2142724""",no,"Combinatorial, Computational, and Applied Algebraic Geometry, Seattle 2022",DMS,06/01/2022,2022,CA,University of California-Davis,05/31/2023,44999.0
"=""2207953""",no,Conference: Quantum materials in the post Covid-19 era,DMR,06/01/2022,2022,MA,Northeastern University,07/31/2023,19366.0
"=""2147892""",no,Adaptive Authoritarianism via Central Directives and Policy Experiments,SES,06/01/2022,2022,MI,Regents of the University of Michigan - Ann Arbor,05/31/2023,429011.0
"=""2145742""",no,CAREER: Efficient and Reliable Data Transfer Services for Next Generation Research Networks,OAC,06/01/2022,2022,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",11/30/2023,316936.0
"=""2207594""",no,Gravitational Wave Data Analysis: Inferring the Properties of Compact Objects and Searching for New Physics,PHY,06/01/2022,2022,TX,University of Texas at Austin,05/31/2023,50000.0
"=""2220824""",no,Pan-American School on Commutative Algebra (PASCA 2022),DMS,06/01/2022,2022,NM,New Mexico State University,05/31/2023,11900.0
"=""2230296""",no,Inter-agency Agreement Fund cite for the NSF Director Activities in Panama for GRC.,OISE,06/01/2022,2022,DC,DEPARTMENT OF STATE,06/01/2023,960.0
"=""2146856""",no,DDRIG: The Algorithmic Translation of Expertise: Credible Knowledge and Machine Learning in Medicine,SES,06/01/2022,2022,NY,Cornell University,05/31/2023,15706.0
"=""2227905""",no,Travel: Student Travel Grant for 2022 Boston Differential Privacy Summer School,CNS,06/01/2022,2022,MA,Trustees of Boston University,11/30/2023,15000.0
"=""2126857""",no,SBIR Phase I:  Matrix product state-based fermionic quantum emulator,TI,06/01/2022,2022,MA,"QUANTUM SIMULATION TECHNOLOGIES, INC.",05/31/2023,256000.0
"=""2112276""",no,STTR Phase I: Exploring Artificial Intelligence (AI)-Enabled Skills Data For Education-to-Employment Transitions and Career Support,TI,06/01/2022,2022,OK,"BRIO DATA GROUP, LLC",04/30/2023,256000.0
"=""2145225""",no,CAREER: Variational Analysis of Elastic Patterns and Mechanical Metamaterials,DMS,06/01/2022,2022,IL,University of Illinois at Chicago,11/30/2023,177175.0
"=""2203485""",no,Workshop/Collaborative Research: The Frontiers of Artificial Intelligence-Empowered Methods and Solutions to Urban Transportation Challenges,CMMI,06/01/2022,2022,WA,University of Washington,11/30/2023,45091.0
"=""2208246""",no,From Subfactors to Quantum Topology,DMS,06/01/2022,2022,GA,Georgia Tech Research Corporation,05/31/2023,30564.0
"=""2208745""",no,SBIR Phase I:  Additive Manufacturing for Soft Tissue Repair by Three-Dimensional Microfiber Fabrication (3DMF),TI,06/01/2022,2022,VA,ASANTE BIO LLC,05/31/2023,256000.0
"=""2144669""",no,CAREER: Towards Secure and Usable IoT Authentication Under Constraints,CNS,06/01/2022,2022,SC,University of South Carolina at Columbia,02/28/2023,106684.0
"=""2143379""",no,CAREER: The Impact of Extracellular Polymeric Substances on Particle Transport in Aquatic Environments,CBET,06/01/2022,2022,PA,Pennsylvania State Univ University Park,09/30/2022,458293.0
"=""2145628""",no,CAREER: Integrating river hydrology across scales: advancing understanding of the global river-atmosphere interface,EAR,06/01/2022,2022,TX,Texas A&M University,09/30/2022,191952.0
"=""2203218""",no,Singularities of Minimal Hypersurfaces and Lagrangian Mean Curvature Flow,DMS,06/01/2022,2022,IN,University of Notre Dame,02/28/2023,111777.0
"=""2228018""",no,"Student Support to Attend the International Workshop on MXenes; Philadelphia, Pennsylvania; 1-3 August 2022",CMMI,06/01/2022,2022,PA,Drexel University,11/30/2022,29820.0
"=""2225459""",no,International Workshop on Recent Developments in Electronic Structure,DMR,06/01/2022,2022,NY,Columbia University,11/30/2022,19300.0
"=""2211147""",no,New Developments in Four Dimensions,DMS,06/01/2022,2022,WA,Western Washington University,05/31/2023,25780.0
"=""2203497""",no,Workshop/Collaborative Research: The Frontiers of Artificial Intelligence-Empowered Methods and Solutions to Urban Transportation Challenges,CMMI,06/01/2022,2022,FL,University of Florida,11/30/2023,45000.0
"=""2228357""",no,UHTC Conference - Ultra-High Temperature Ceramics: Materials for Extreme Environment Applications V,DMR,06/01/2022,2022,AL,University of Alabama Tuscaloosa,05/31/2023,7800.0
"=""2153379""",no,CRII: OAC: Cyberinfrastructure for Machine Learning on Multivariate Time Series Data and Functional Networks,OAC,06/01/2022,2022,NM,New Mexico State University,12/31/2022,174984.0
"=""2208230""",no,SBIR Phase I:  Personalized Cancer Screening,TI,05/15/2022,2022,CT,ENCAPSULATE LLC,04/30/2023,255995.0
"=""2224441""",no,EAGER: Measuring the Impact and Diffusion of Open Source Software Innovation on Contributor and Project Networks,SES,05/15/2022,2022,NJ,COLERIDGE INITIATIVE INC,12/31/2022,298416.0
"=""2218821""",no,2022 Correlated Electron Electron Systems: Topology and Correlations: Long-Range Entanglement in Many-Body Systems,DMR,05/15/2022,2022,RI,Gordon Research Conferences,04/30/2023,10000.0
"=""2226281""",no,Broadening Participation in the AGU and CUAHSI Frontiers in Hydrology Meeting,EAR,05/15/2022,2022,DC,American Geophysical Union,10/31/2022,50000.0
"=""2225892""",no,Representations and Characters: Revisiting the Work of Harish-Chandra and Weil — A Satellite Conference of the 2022 International Congress of Mathematicians,DMS,05/15/2022,2022,OK,University of Oklahoma Norman Campus,04/30/2023,29954.0
"=""2225104""",no,NSF Student Travel Grant for 2022 IEEE Radio Frequency Integrated Circuits Symposium (RFIC 2022),ECCS,05/15/2022,2022,TX,Texas Tech University,08/31/2023,19992.0
"=""2153772""",no,Homotopical Methods in Fixed Point Theory,DMS,05/15/2022,2022,CO,University of Colorado at Boulder,04/30/2023,34226.0
"=""2227695""",no,Active Matter and Complex Media,CBET,05/15/2022,2022,IL,Northwestern University,04/30/2023,15000.0
"=""2144997""",no,CAREER: Stimuli-Responsive Self-Assembly of Supramolecular Block Copolymers: Hierarchical Structures and Kinetic Pathways,DMR,05/15/2022,2022,MS,Mississippi State University,08/31/2023,72967.0
"=""2114307""",no,"Doctoral Dissertation Research: Governance, Organizational Complexity, and the Role of Pastoral Communities",BCS,05/15/2022,2022,CT,Yale University,10/31/2022,24570.0
"=""2227037""",no,"EAGER: Ideas Lab on Geomagnetically Induced Currents; Golden, Colorado; Mid to Late September 2022",AGS,05/15/2022,2022,CO,University Corporation For Atmospheric Res,04/30/2023,164949.0
"=""2225986""",no,EAGER: Smart single-pixel quantum statistical imaging beyond the Abbe-Rayleigh criterion,ECCS,05/15/2022,2022,LA,Louisiana State University,12/31/2023,75451.0
"=""2225707""",no,Conference: The 6th World Congress on Integrated Computational Materials Engineering (ICME),DMR,05/15/2022,2022,PA,Minerals Metals & Materials Society,04/30/2023,15000.0
"=""2226797""",no,I-Corps:  Software that predicts which undergraduates are at risk of dropping out or requiring more than four years to graduate,TI,05/15/2022,2022,NC,University of North Carolina at Charlotte,10/31/2023,50000.0
"=""2214065""",no,Doctoral Dissertation Improvement Award: Village Organization in Non-complex  Societies,BCS,05/15/2022,2022,MI,Regents of the University of Michigan - Ann Arbor,08/31/2023,25162.0
"=""2227426""",no,2022 Cellular and Molecular Fungal Biology: Gordon Research Seminar,MCB,05/15/2022,2022,RI,Gordon Research Conferences,10/31/2022,12270.0
"=""2211439""",no,Feminist Geography Conference: Pushing Scientific Boundaries,BCS,05/15/2022,2022,CO,University of Colorado at Boulder,10/31/2023,49842.0
"=""2221007""",no,14th Workshop on Cyanobacteria: Promoting collaborative science and early career scientists in the field of cyanobacterial physiology and applications,MCB,05/15/2022,2022,MI,Michigan State University,04/30/2023,11050.0
"=""2204723""",no,Conference: Sage Days Duluth,DMS,05/15/2022,2022,MN,University of Minnesota Duluth,04/30/2023,25000.0
"=""2143410""",no,CAREER: Quorum enhanced sustainable treatment of nitrogen (QuEST-N),CBET,05/15/2022,2022,DC,Howard University,11/30/2023,462585.0
"=""2211020""",no,Summer Geometry Initiative 2022,DMS,05/15/2022,2022,MA,Massachusetts Institute of Technology,04/30/2023,49604.0
"=""2224111""",no,Travel: NSF Student Travel Grant for 2022 IEEE International Symposium on Hardware Oriented Security and Trust (HOST),CNS,05/15/2022,2022,NC,University of North Carolina at Charlotte,04/30/2023,18000.0
"=""2143381""",no,CAREER: We Dare Defend Our Rights: The Political Use of Law in the Enforcement of Voting Rights,SES,05/15/2022,2022,KS,University of Kansas Center for Research Inc,07/31/2022,125920.0
"=""2204490""",no,Spring Lecture Series in Computational and Applied Mathematics,DMS,05/15/2022,2022,AR,University of Arkansas,07/31/2023,25369.0
"=""2226741""",no,"RAPID: The Costs of Peace: War Experience, Territorial Loss, and Peace Agreement Consensus in Ukraine",BCS,05/15/2022,2022,VA,George Mason University,07/31/2023,188094.0
"=""2132412""",no,Doctoral Dissertation Research: Neurological Role of Cartographic Visual Contrast in Geospatial Cognition,BCS,05/15/2022,2022,OR,University of Oregon Eugene,10/31/2023,29500.0
"=""2214082""",no,Doctoral Dissertation Research: Success and Livelihood Outcomes within Migrant Social Networks,BCS,05/15/2022,2022,OH,Case Western Reserve University,04/30/2023,25200.0
"=""2210853""",no,2022 Biomineralization GRC and GRS,DMR,05/15/2022,2022,RI,Gordon Research Conferences,04/30/2023,9995.0
"=""2147833""",no,Doctoral Dissertation Research:  The Impact of Digital Real Estate Technologies on Housing and Home in the US,BCS,05/15/2022,2022,KY,University of Kentucky Research Foundation,08/31/2023,12425.0
"=""2151734""",no,SBIR Phase I:  Nanofilters for Selective Gold Extraction,TI,05/15/2022,2022,CA,SUNCHEM LLC,12/31/2023,256000.0
"=""2150112""",no,Symposium on Statistical Innovation in the Era of Artificial Intelligence and Data Science,DMS,05/15/2022,2022,FL,University of Florida,04/30/2023,17000.0
"=""2229737""",no,Inter-agency Agreement Fundcite for the NSF Director Activities in London.,OISE,05/15/2022,2022,DC,DEPARTMENT OF STATE,05/15/2023,3500.0
"=""2112296""",no,SBIR Phase I:  Haptic Glove for Real-Time Speech Comprehension,TI,05/15/2022,2022,VA,SUBTLE TECHNOLOGY LLC,11/30/2022,256000.0
"=""2224104""",no,I-Corps: Automated As-is Facade Modeling of High-rise Buildings Using Drones and Artificial Intelligence,TI,05/15/2022,2022,WI,Marquette University,12/31/2023,50000.0
"=""2141070""",no,"Construction of the 'Other': Development, Consequences, and Applied Implications of Racism, Prejudice and Discrimination",BCS,05/01/2022,2022,CA,University of California-Irvine,10/31/2023,77564.0
"=""2221200""",no,I-Corps: Rare Earth Recycling Technologies,TI,05/01/2022,2022,MA,Worcester Polytechnic Institute,09/30/2023,50000.0
"=""2225260""",no,"Hilton Head Solid State Sensors, Actuators and Microsystems Workshop, June 5-9, 2022",ECCS,05/01/2022,2022,FL,The University of Central Florida Board of Trustees,10/31/2022,20000.0
"=""2149780""",no,Collaborative Research: ANSWERS: Ion-Neutral Coupling in Geospace and its Impact on Space Weather,AGS,05/01/2022,2022,TX,University of Texas at Arlington,12/31/2022,113980.0
"=""2222450""",no,I-Corps: Data-Driven Robust Optimization Technology for Battery Storage System Management,TI,05/01/2022,2022,TX,University of Texas at Austin,10/31/2023,50000.0
"=""2153413""",no,CRII: RI: TRUST—TRustworthy Uncertainty Propagation for Sequential Time-Series Analysis,IIS,05/01/2022,2022,TX,The University of Texas Rio Grande Valley,12/31/2023,190922.0
"=""2223343""",no,I-Corps: Social Media Misinformation Interactive Dashboard,TI,05/01/2022,2022,TX,Texas State University - San Marcos,01/31/2023,50000.0
