award_id,cancelled_trump,title,directorate,start_date,state,org_name,end_date,year,award_amount
"=""1843518""",yes,"SBIR Phase I:  Incorporation of a new adjuvant system to produce a thermally stable, orally administered Diphteria-Tetanus-Pertussis vaccine",TI,02/01/2019,PA,"VAXFORM, LLC",01/31/2020,2020,225000.0
"=""1844019""",yes,SBIR Phase I:  A block copolymer delivery system for the Cpf1 ribonucleoprotein,TI,02/01/2019,CA,GenEdit Inc,10/31/2020,2020,225000.0
"=""1843049""",yes,SBIR Phase I:  Robust autonomy for robotics-based data collection in surface water environments,TI,02/01/2019,NY,Manifold Robotics Inc.,10/31/2020,2020,225000.0
"=""1827079""",yes,IRES Track I: Exploring New Horizons in the Observable Universe at the Cosmic Dawn Center of Excellence in Copenhagen,OISE,02/01/2019,CT,University of Connecticut,12/31/2019,2019,300000.0
"=""1903449""",yes,I-Corps Teams:  Duocon - Advanced Wireless Technology,TI,02/01/2019,MI,Regents of the University of Michigan - Ann Arbor,07/31/2020,2020,50000.0
"=""1842149""",yes,SBIR Phase I:  Smartphone-based Automated External Defibrillator,TI,02/01/2019,VA,"Altrix Medical, Inc.",10/31/2020,2020,224502.0
"=""1843578""",yes,SBIR Phase I:  Chemical Mechanical Planarization pad with controlled micro features for sub 7nm semiconductor technology,TI,02/01/2019,NY,SMART PAD LLC,07/31/2019,2019,225000.0
"=""1843358""",yes,SBIR Phase I:  Increasing Student Engagement with Scalable Project-based Learning,TI,02/01/2019,CA,Engaging Education Inc,08/31/2020,2020,225000.0
"=""1903859""",yes,I-Corps Teams:  STEM Skills Genome,TI,02/01/2019,CA,University of California-Berkeley,01/31/2020,2020,50000.0
"=""1841929""",yes,SBIR Phase I:  Point-of-Use MEMS Gas Analyzer,TI,02/01/2019,AR,"Zebra Analytix, Inc.",09/30/2019,2019,225000.0
"=""1843179""",yes,SBIR Phase I:  Enhancing the skin microbiome for mosquito repellency: Next generation mosquito repellent derived from big data analysis,TI,02/01/2019,CA,Cybele Microbiome Inc,01/31/2020,2020,225000.0
"=""1843479""",yes,STTR Phase I:  Innovative Platform for Low Volume Blood Coagulation Analysis,TI,02/01/2019,LA,Levisonics Inc.,01/31/2021,2021,225000.0
"=""1850672""",yes,Doctoral Dissertation Research: Understanding the Brain-Machine Interface in the Engineering of Prosthetic Technologies,BCS,01/15/2019,NJ,Princeton University,12/31/2019,2019,25200.0
"=""1852943""",yes,I-Corps:  RFID Surgical Tagging System for Early Detection of Bone Screw Loosening,TI,01/15/2019,AL,University of Alabama Tuscaloosa,12/31/2019,2019,50000.0
"=""1901936""",yes,"32nd International Vacuum Nanoelectronics and 12th International Vacuum Electron Sources Conferences, To Be Held in Cincinnati, Ohio, July 22-26, 2019",ECCS,01/15/2019,OH,University of Cincinnati Main Campus,12/31/2019,2019,12000.0
"=""1907558""",yes,"2019 Catchment Science in the Age of Big Data GRC/GRS, Andover, NH, June 23-28, 2019",EAR,01/15/2019,RI,Gordon Research Conferences,09/30/2019,2019,49650.0
"=""1903796""",yes,"Conference: Royal Society of London Meeting on Molluscan Genomics to be held September 16-17, 2019 in Milton Keynes, UK",MCB,01/15/2019,IA,University of Iowa,12/31/2019,2019,14119.0
"=""1901772""",yes,"Travel Support of Infrared Terahertz Quantum Workshop 2019, To Be Held in Ojai California, September 15-20 2019",ECCS,01/15/2019,CA,University of California-Los Angeles,12/31/2019,2019,12000.0
"=""1900600""",yes,Southeastern Analysis Meeting (SEAM 35),DMS,01/15/2019,AL,University of Alabama Tuscaloosa,12/31/2019,2019,31174.0
"=""1903760""",yes,Ecosystem Responses to Hurricanes Synthesis Workshop,DEB,01/15/2019,TX,Texas A&M University Corpus Christi,07/31/2020,2020,115702.0
"=""1853069""",yes,I-CORPs: Kalmed Healthcare,TI,01/15/2019,GA,Georgia Tech Research Corporation,06/30/2019,2019,16981.0
"=""1929979""",yes,Collaborative research: Is hybridization among threatened Caribbean coral species the key to their survival or the harbinger of their extinction?,OCE,01/05/2019,NC,University of North Carolina at Wilmington,09/30/2020,2020,18418.0
"=""1924928""",yes,III: Medium: High-Dimensional Interaction Analysis in Bio-Data Sets,IIS,01/03/2019,VA,University of Virginia Main Campus,07/31/2020,2020,329491.0
"=""1933017""",yes,NeTS: Medium: Collaborative Research: Exploiting Fine-grained WiFi Signals for Wellbeing Monitoring,CNS,01/02/2019,NJ,Rutgers University New Brunswick,12/31/2019,2019,123710.0
"=""1932867""",yes,Mechanisms of Circadian Clock Network Output,IOS,01/02/2019,NY,Research Foundation CUNY - Advanced Science Research Center,07/31/2020,2020,47748.0
"=""1841518""",yes,Planning IUCRC at University of South Dakota:  Center for Solid-State Green Electric Power Generation and Storage (CEPS),EEC,01/01/2019,SD,University of South Dakota Main Campus,12/31/2019,2019,15000.0
"=""1901570""",yes,Support for Workshop and Mentoring of Junior Researchers at the US National Combustion Meeting,CBET,01/01/2019,PA,Pennsylvania State Univ University Park,12/31/2019,2019,27838.0
"=""1849951""",yes,Between Topology and Quantum Field Theory,DMS,01/01/2019,TX,University of Texas at Austin,12/31/2019,2019,35000.0
"=""1836740""",yes,Evaluating phototoxicity in contrast-enhanced fluorescence imaging products,CBET,01/01/2019,MD,"University of Maryland, College Park",12/31/2020,2020,93972.0
"=""1906780""",yes,Collaborative Research: Improving Energy Reliability by Co-Optimization Planning for Interdependent Electricity and Natural Gas Infrastructure Systems,CMMI,01/01/2019,NJ,Stevens Institute of Technology,12/31/2020,2020,199804.0
"=""1850620""",yes,Topology of Manifolds: Interactions between High and Low Dimensions,DMS,01/01/2019,IN,Indiana University,12/31/2019,2019,30000.0
"=""1826011""",yes,Fault Detection and Diagnosis for Uncertain Nonlinear Systems Using Set-Based State Estimation,CMMI,01/01/2019,SC,Clemson University,10/31/2019,2019,287827.0
"=""1855241""",yes,"RAPID: Microbial cycling of Iron and Sulfur in Spring Creek Reservoir, Iron Mountain Mine",EAR,01/01/2019,CA,University of California-Davis,12/31/2019,2019,73255.0
"=""1842850""",yes,SBIR Phase I:  Filmmaking for Everyone: Computational Video Editing,TI,01/01/2019,CA,TRASH INC.,10/31/2019,2019,224734.0
"=""1852720""",yes,Student Travel and Student PC Meeting Support for IEEE S&P 2019,CNS,01/01/2019,FL,University of South Florida,02/29/2020,2020,37000.0
"=""1844731""",yes,"Midwestern Conference on Partial Differential Equations, Dynamical Systems, and Applications",DMS,01/01/2019,MO,University of Missouri-Columbia,12/31/2019,2019,16033.0
"=""1909531""",yes,Enabling Quantum Leap: Quantum algorithms for quantum chemistry and materials,CHE,01/01/2019,CA,California Institute of Technology,12/31/2019,2019,88364.0
"=""1842790""",yes,SBIR Phase I:  6crickets Automatic Schedule Recommendation,TI,01/01/2019,WA,Goodwintercrop Inc.,02/29/2020,2020,225000.0
"=""1923760""",yes,CAREER:  Steerable Powered Ankle-foot Prostheses for Increased Mobility in Amputees,CBET,01/01/2019,IN,Purdue University,09/30/2020,2020,112688.0
"=""1843411""",yes,SBIR Phase I:  Affordable point-of-use water disinfection through mass-produced nano-silver embedded paper filters,TI,01/01/2019,MA,FOLIA Materials Inc.,08/31/2019,2019,225000.0
"=""1906623""",yes,I-Corps:  Vivid Microscopy LLC: Imaging Thiols to Understand Oxidative Stress,TI,01/01/2019,WI,"Concordia University Wisconsin, Inc.",09/30/2019,2019,50000.0
"=""1906903""",yes,Symposium on Discrete Algorithms Science (SODA) 2019 Travel Grant,CCF,01/01/2019,NY,Columbia University,12/31/2019,2019,15000.0
"=""1927712""",yes,CAREER: Social Computation: Fundamental Limits and Efficient Algorithms,CCF,01/01/2019,WA,University of Washington,01/31/2021,2021,394058.0
"=""1929204""",yes,NSF INCLUDES DDLP: Capacity Building in Disaster Research for Scholars from Under-Represented Groups,SES,01/01/2019,NY,SUNY at Albany,12/31/2019,2019,157260.0
"=""1807694""",yes,NSF Postdoctoral Fellowship in Biology FY 2018,DBI,01/01/2019,CO,Shah                    Alisha         A,12/31/2020,2020,138000.0
"=""1921491""",yes,Unraveling the Genomic and Molecular Basis of the Dive Response: Nitric Oxide Signaling and Vasoregulation in the Weddell Seal,OPP,01/01/2019,NV,University of Nevada Las Vegas,06/30/2019,2019,52812.0
"=""1912382""",yes,"Tropical Cyclone Operations and Research Forum/Interdepartmental Hurrican Conference; Miami, Florida; March 12-13, 2019",AGS,01/01/2019,CO,University Corporation For Atmospheric Res,12/31/2019,2019,10000.0
"=""1841574""",yes,"EAGER SitS: Active Self-Boring Robots that Enable Next Generation Dynamic Underground Wireless Sensing Networks: Fusion of Fast Prototyping, Modeling and Learning",CMMI,01/01/2019,AZ,Arizona State University,12/31/2020,2020,316000.0
"=""1814814""",yes,A deep and wide-area census of infrared-luminous galaxies in the high-redshift Universe,AST,01/01/2019,VA,Virginia Polytechnic Institute and State University,10/31/2019,2019,200429.0
"=""1848955""",yes,Engaged Research Around Data Science and Artificial Intelligence with Implications for Workforce Development,CNS,01/01/2019,NJ,Rutgers University Newark,12/31/2019,2019,24639.0
"=""1843326""",yes,SBIR Phase I:  Qalaxia: skill-aware query engine for K12 Classrooms,TI,01/01/2019,CA,"A Carrot, Inc",12/31/2019,2019,225000.0
"=""1843286""",yes,SBIR Phase I:  A Mobile Learning System to Reduce Unconscious Bias Among Healthcare Providers,TI,01/01/2019,NY,"Be More, Inc.",06/30/2019,2019,225000.0
"=""1841535""",yes,Planning IUCRC at Oklahoma State University:  Center for Sustainably Integrated Buildings and Sites (SIBS),EEC,01/01/2019,OK,Oklahoma State University,12/31/2020,2020,14999.0
"=""1901575""",yes,Supporting Inclusive Participation in the Symposium on Educational Advances in Artificial Intelligence,DUE,01/01/2019,MA,Northeastern University,12/31/2020,2020,27254.0
"=""1840209""",yes,RoL:FELS:RAISE: Design principles of evolved transportation networks in leaf veins,DEB,01/01/2019,AZ,Arizona State University,04/30/2020,2020,831496.0
"=""1928669""",yes,Recognizing Signatures of Slow Slip in Plate Boundary Observatory Borehole Pore Pressure Data,EAR,01/01/2019,NY,Cornell University,08/31/2020,2020,80813.0
"=""1806718""",yes,EAR-PF: Source or Sink? Hyporheic zone controls on the biogeochemical processing of arsenic in rivers impacted by acid mine drainage,EAR,01/01/2019,PA,Hoagland                Nell           E,12/31/2020,2020,174000.0
"=""1843409""",yes,SBIR Phase I:  The Smart Study Recommendations Engine,TI,01/01/2019,MD,"CIRCLEIN, INC.",12/31/2019,2019,225000.0
"=""1853339""",yes,"Applied Space Environments Conference (ASEC) 2019; Los Angeles, California; May 13-17, 2019",AGS,01/01/2019,DC,Universities Space Research Association,12/31/2019,2019,16499.0
"=""1904519""",yes,"Student Program of the Second Conference on Artificial Intelligence (AI), Ethics and Society (AIES 2019)",IIS,01/01/2019,LA,Tulane University,06/30/2019,2019,15000.0
"=""1854519""",yes,"Trans-Atlantic Research and Development Interchange on Sustainability Workshop (TARDIS, 2019)",CBET,01/01/2019,IL,Vishwamitra Research Institute,04/30/2020,2020,49995.0
"=""1842278""",yes,Collaborative Research: Using Culturally Sustaining Learning Environments to Explore Computational Learning & Identity,DRL,01/01/2019,MA,TERC Inc,08/31/2020,2020,967622.0
"=""1915938""",yes,SG:  Synthetic analysis of the importance of species richness to ecosystem services in natural systems,DEB,01/01/2019,LA,University of Louisiana at Lafayette,01/31/2021,2021,149998.0
"=""1931818""",yes,PFI:AIR - RA:  Novel Halogen-free Replacement for Halobutyl Rubber,TI,01/01/2019,OH,"OHIO STATE UNIVERSITY, THE",12/31/2019,2019,1987.0
"=""1931809""",yes,Collaborative Research: Developing integrated trait-based scaling theory to predict community change and forest function in light of global change,DEB,01/01/2019,AZ,Arizona State University,07/31/2020,2020,44213.0
"=""1842707""",yes,SBIR Phase I:  Young Leader Project,TI,01/01/2019,PA,EQUILIBRIA LEADERSHIP CONSULTING LLC,12/31/2019,2019,223996.0
"=""1832587""",yes,CRISP 2.0 Type 2: Collaborative Research: Organizing Decentralized Resilience in Critical Interdependent-infrastructure Systems and Processes (ORDER-CRISP),CMMI,01/01/2019,VA,Virginia Polytechnic Institute and State University,03/31/2019,2019,450000.0
"=""2105567""",yes,"Dimensions US-China: Collaborative Research: How historical constraints, local adaptation, and species interactions shape biodiversity across an ancient floristic disjunction",DEB,01/01/2019,CA,University of California-San Diego,12/31/2020,2020,49947.0
"=""1841437""",yes,Planning IUCRC at SDSMT:  Center for Solid-State Green Electric Power Generation and Storage (CEPS),EEC,01/01/2019,SD,South Dakota School of Mines and Technology,12/31/2019,2019,15000.0
"=""1843988""",yes,SBIR Phase I:  Large Scale And Automated Unsupervised Machine Learning For Anomaly Detection,TI,01/01/2019,OR,RocketML Inc,05/31/2020,2020,225000.0
"=""1840917""",yes,"SBIR Phase I: Online Platform to Host Intra-District, Game-Based Math Competition",TI,01/01/2019,IL,Interstellar Inc.,12/31/2019,2019,225000.0
"=""1812107""",yes,NSF Postdoctoral Fellowship in Biology FY 2018,DBI,01/01/2019,OH,Aiello                  Brett          R,12/31/2020,2020,138000.0
"=""1847247""",yes,CAREER: Understanding Electroplasticity in Metals for Advanced Manufacturing,CMMI,01/01/2019,OH,University of Akron,01/31/2021,2021,121175.0
"=""1850665""",yes,Conference on Establishing an Evidence-Based Approach to Understanding and Countering Mass Violence,SES,01/01/2019,VA,George Mason University,12/31/2019,2019,49895.0
"=""1843818""",yes,SBIR Phase I:  The Comake Graph,TI,01/01/2019,CA,"Comake, Inc",12/31/2019,2019,225000.0
"=""1842729""",yes,SBIR Phase I:  Incubating A Fourth-Sector Ecosystem With A Scalable Educational Crowdfunding Platform,TI,01/01/2019,WY,"LOCAL CROWD, LLC, THE",02/29/2020,2020,225000.0
"=""1841512""",yes,Planning IUCRC at Northeastern University:  Center for Solid-State Green Electric Power Generation and Storage (CEPS),EEC,01/01/2019,MA,Northeastern University,12/31/2019,2019,15000.0
"=""1841492""",yes,Planning IUCRC at University of Arkansas: Center for High-Frequency Electronics And Circuits for Communication Systems (CHECCS),EEC,01/01/2019,AR,University of Arkansas,12/31/2020,2020,14977.0
"=""1915312""",yes,"2019 Theory Winter School on Strongly Correlated and Quantum Spin Liquid Physics, Weyl and Topological Physics, and New Computational Techniques.",DMR,01/01/2019,FL,Florida State University,12/31/2019,2019,5000.0
"=""1843332""",yes,SBIR Phase I:  Universal Proteome Sample Preparation Kit Development,TI,01/01/2019,PA,"IMPACT PROTEOMICS, LLC",02/29/2020,2020,225000.0
"=""1902722""",yes,NSF Student Travel Grants for the Twentieth ACM Workshop on Mobile Computing Systems and Applications (ACM HotMobile 2019),CNS,01/01/2019,IN,Purdue University,12/31/2019,2019,20000.0
"=""1841502""",yes,Planning IUCRC at SDSU Site:  Center for Solid-State Green Electric Power Generation and Storage (CEPS),EEC,01/01/2019,SD,South Dakota State University,12/31/2019,2019,15000.0
"=""1811892""",yes,NSF Postdoctoral Fellowship in Biology FY 2018,DBI,01/01/2019,NY,Seeholzer               Glenn          F,12/31/2020,2020,138000.0
"=""1843103""",yes,SBIR Phase I:  Machine learning emulators of weather and hydroclimate models for operational and financial risk assessment,TI,01/01/2019,CA,"TERRAFUSE, INC.",02/29/2020,2020,242050.0
"=""1848473""",yes,Doctoral Dissertation Improvement Grant: Community Development and Culture Negotiation,BCS,01/01/2019,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",12/31/2019,2019,15070.0
"=""1904103""",yes,Non-Isolated Singularities and Derived Geometry,DMS,01/01/2019,WI,University of Wisconsin-Madison,12/31/2019,2019,20000.0
"=""1929120""",yes,"Collaborative Research:  Unlocking the secrets of slow slip by drilling at the northern Hikurangi subduction margin, New Zealand: CORK observatory development and installation",OCE,01/01/2019,NY,Cornell University,08/31/2020,2020,21148.0
"=""1842650""",yes,EAGER: Type I: Liquid metal embrittlement of engineering alloys by eutectic gallium indium: Data-driven experimental design using sequential learning,DMR,01/01/2019,NC,North Carolina State University,02/29/2020,2020,260097.0
"=""1843530""",yes,SBIR Phase I:  The Curio Classroom: A Software Toolkit to Spark Engagement in STEM Through Hand-drawn Art and Tangible User Interfaces,TI,01/01/2019,WA,CURIO INTERACTIVE LLC,04/30/2020,2020,224934.0
"=""1911331""",yes,Communicating Across the Researcher Practitioner Divide,EEC,01/01/2019,VA,Virginia Polytechnic Institute and State University,12/31/2020,2020,49890.0
"=""1830121""",yes,Connections between Advanced and Secondary Mathematics: Exploring the Impact of Abstract Algebra on the Teaching and Learning of Secondary Mathematics,DUE,01/01/2019,MN,University of Minnesota-Twin Cities,12/31/2019,2019,94952.0
"=""1852312""",yes,The 2019 Gordon Conference on Chloroplast Biotechnology,MCB,01/01/2019,RI,Gordon Research Conferences,06/30/2019,2019,8000.0
"=""1835161""",yes,Collaborative Research: Emerging Cultures of Data Science Ethics in the Academy and Industry,SES,01/01/2019,WA,University of Washington,12/31/2020,2020,64477.0
"=""1834655""",yes,Biomedical Engineering Society (BMES) 2019 Cellular and Molecular Bioengineering (CMBE) Conference,CBET,01/01/2019,IL,University of Illinois at Urbana-Champaign,12/31/2019,2019,20000.0
"=""1839355""",yes,NSF Student Travel Grant for Real World Cryptography 2019 (RWC '19),CNS,01/01/2019,FL,University of Florida,06/30/2020,2020,18000.0
"=""1904156""",yes,RAPID: Investigating School District Resilience and the Impact of Hurricane Exposure on Student Outcomes,DRL,01/01/2019,NC,University of North Carolina at Chapel Hill,06/30/2020,2020,199865.0
"=""1941626""",yes,"Individual variation, plasticity, and learning in human brain evolution",DRL,01/01/2019,MA,Harvard University,07/31/2020,2020,234803.0
"=""1856203""",yes,"Student Support for the 2019 Summer Biomechanics, Biotransport and Bioengineering Conference (SB3C2019); Seven Springs, Pennsylvania; June 25-28, 2019",CMMI,01/01/2019,MA,University of Massachusetts Amherst,12/31/2019,2019,30684.0
"=""1842833""",yes,"SBIR Phase I:  READ! Toolkit, A Knowledge-Based Expert System to Develop Beginning Literacy Curricula in Endangered or Underserved Languages",TI,01/01/2019,UT,"BETTERMENT LABS, L.L.C.",09/30/2019,2019,225000.0
"=""1912674""",yes,"Urbino Summer School in Paleoclimatology for 2019 United States Graduate Student Participation; Urbino, Italy; July 9-26, 2019",AGS,01/01/2019,CA,University of California-Santa Cruz,12/31/2019,2019,68914.0
"=""1835656""",yes,Framework: Sofware: Collaborative Research: CyberWater -An open and sustainable framework for diverse data and model integration with provenance and access to HPC,OAC,01/01/2019,NC,North Carolina State University,03/31/2020,2020,95000.0
